Miedema_deltaH_inter,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData avg_dev MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,V fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,range Number,range AtomicRadius,range Electronegativity,avg p valence electrons,avg f valence electrons,frac p valence electrons,frac f valence electrons,0-norm,HOMO_character,gap_AO,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,MaxFWHM
-0.1819983539039313,22.0,40.0,18.0,25.925052908,4.494566507587041,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,97.87732564234376,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,-0.0224132782276807,0.0298321983913022,0.0924914986363265,0.552296967
-0.1771402283885931,22.0,40.0,18.0,25.947309323947312,4.435279319691545,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,93.44184562783356,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,-0.020309887648141,0.0284536925888805,0.0571279426563541,0.546447214
-0.1709557476712163,22.0,40.0,18.0,25.957311254,4.362276047909591,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,88.59605320449475,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,1,0.0,-0.0181877126845956,0.0270117228068303,0.0293479255134557,0.541877686
-0.1637368289475947,22.0,40.0,18.0,25.955540912000004,4.276510911201308,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,83.43867948150402,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,1,0.0,-0.0248969052747513,0.0248969052747513,0.033373901044519,0.536232659
-0.1557830010023308,22.0,40.0,18.0,25.942713986,4.179112825843107,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,78.06896102400773,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,1,0.0,-0.0225477314919329,0.0225477314919329,0.0380692248166304,0.529233331
-0.1473755736377551,22.0,40.0,18.0,25.919641648,4.07123052168606,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,72.58444692628294,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,1,0.0,-0.0201958636311427,0.0201958636311427,0.0141652509029973,0.517147819
-0.1387611711690414,22.0,40.0,18.0,25.887297480000004,3.9541302698061456,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,67.74614644816549,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,-0.0178578982248123,0.0178578982248123,0.0288471146218326,0.492156756
-0.1301411697473928,22.0,40.0,18.0,25.846710726,3.829082935985909,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,63.52044212136388,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,-0.0155489345691819,0.0155489345691819,0.0249439335889982,0.42274323
-0.1216718070450366,22.0,40.0,18.0,25.798975634,3.697413496441458,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,59.24512294439931,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,-0.0132830530966528,0.0137735853525952,0.0106949467970096,0.655013798
-0.1343571502288554,22.0,40.0,18.0,24.903388322,4.042352196970635,22.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,104.0651576128602,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,0.0236916090695254,0.0236916090695254,0.025879838291471,0.756758692
-0.1435777591288761,22.0,40.0,18.0,25.031268624,4.146236354716701,22.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,106.89256165227891,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,0.0247076013607793,0.0247076013607793,0.0473389637223154,0.741810739
-0.1525131843658169,22.0,40.0,18.0,25.154065726,4.237085789123025,22.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,109.127361129272,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,0.0258644919762056,0.0258644919762056,0.0619342371079064,0.723514495
-0.1609068112948257,22.0,40.0,18.0,25.270478328000003,4.3138286194662365,22.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,110.70575395826882,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,0.0271656481512665,0.0271656481512665,0.0549810496568114,0.697700303
-0.168473372679591,22.0,40.0,18.0,25.379323466,4.375697828662204,22.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,111.57588681620416,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,-0.0071445804543212,0.0280129747514941,0.0491212388319434,0.673867205
-0.1749169741294976,22.0,40.0,18.0,25.479442308,4.42204943017895,22.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,111.701206234005,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,3,0.0,-0.003444143796055,0.0277619316021944,0.0702375383628955,0.661276669
-0.1799569131320115,22.0,40.0,18.0,25.569791424,4.452465214316877,22.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,111.06278547059874,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,1,0.0,0.0003964632012857,0.027760134128373,0.1035114788060891,0.639432738
-0.1833579910867306,22.0,40.0,18.0,25.649494399999995,4.466765093697424,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,109.660901110724,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,1,0.0,0.0043561682594281,0.0280299118709061,0.1156087490076694,0.627574619
-0.1849558268310746,22.0,40.0,18.0,25.717777290282225,4.464902060611297,24.0,43.0,49.0,6.0,47.867,91.224,43.357000000000006,1941.0,2180.0,239.0,107.5163857670564,4.0,6.0,2.0,4.0,5.0,1.0,4.0,139.0,175.0,36.0,1.33,1.66,0.3299999999999998,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.19,23.195,12.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,194.0,229.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.1500000000000001,0.3299999999999998,0.0,0.0,0.0,0.0,3,1,0.0,0.0084110946176223,0.0285873531915834,0.1212656971274117,0.602616504
